PERIOD_BEGIN	PERIOD_END	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED
2025-07-01	2025-07-31	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	346450.0	-0.4021570319	-0.1900642899	417000.0	-0.1638678631	-0.09150326797	186.439619493	0.1137282507	0.4375240068	169.142246459	-0.203195485	0.2056536489	4.0	0.0	-0.3333333333	7.0	0.75	2.5	8.0	0.3333333333	3.0	13.0	0.1818181818	2.25	3.3	0.5	2.6	66.0	47.0	55.0	0.9773034616	-0.009610163523	-0.03140460132	0.25	0.0	-0.25	0.3076923077	-0.05594405594	-0.1923076923	0.4285714286	0.1785714286	0.4285714286	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	22915	False	Ferrum, VA	Ferrum	Virginia	VA	All Residential	-1	340000.0	-0.2608695652	0.07648590674				137.373737374	-0.06974088713	0.02860458478				1.0	0.0	-0.5	2.0	1.0	0.0				2.0	-0.3333333333		2.0	-1.0		9.0	7.0	-26.0	1.00014708	-0.02435180596	0.03045466853	1.0	0.0	1.0				0.0	-1.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	649000.0	-0.175820687	0.1098038947	989000.0	0.3204272363	0.1302857143	315.845053108	0.3214905035	0.06845869394	359.114015977	0.1173307266	-0.1816304596	6.0	0.5	1.0	5.0	-0.1666666667	0.25	5.0	-0.5454545455	-0.2857142857	19.0	-0.05	0.1176470588	3.2	-1.8	-2.5	16.0	-56.0	12.0	0.9910612367	0.008395530927	0.01248852595	0.0	0.0	-0.3333333333	0.3157894737	-0.08421052632	0.02167182663	0.2	-0.1333333333	-0.3	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	1350000.0	-0.0875295708	-0.09395973154	1249944.0	-0.3333632	0.472254417	295.022130052	-0.3725473068	-0.3153110566	324.401727071	-0.06111376598	-0.2748667277	4.0	0.0	3.0	6.0	0.0	2.0	6.0	0.2	1.0	12.0	0.09090909091	3.0	3.0	0.2	0.0	13.0	-192.0	9.0	0.986872412	0.04418067153	-0.01312758803	0.25	0.25	0.25	0.08333333333	-0.2803030303	-0.25	0.3333333333	0.0	-0.6666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	19978	False	Troutville, VA	Troutville	Virginia	VA	All Residential	-1	340000.0	0.1805555556	5.159308708	359950.0	0.500964295	6.206206206	116.598079561	-0.4558756287	2.007837997	254.922096317	0.8346832659	6.267448752	1.0	-0.6666666667	0.0	1.0	-0.5	0.0	1.0	-0.5	0.0	2.0	0.0		2.0	1.3		15.0	-1.0	10.0	0.9714285714	-0.005891802118	-0.1336965537	0.0	0.0	-1.0	0.5	0.0		1.0	1.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	282500.0	-0.1928571429	-0.3273809524	389700.0	-0.04939626784	0.4436006668	124.773072433	-0.09186902933	-0.4498101663	209.648583269	0.6145350666	0.6757730004	2.0	-0.6	-0.3333333333	6.0	2.0	0.2	6.0	0.2	1.0	9.0	0.2857142857	1.25	4.5	3.1	3.2	24.0	18.0	17.0	0.9000520969	-0.1161786207	-0.1330364158	0.0	-0.2	-1.0	0.1111111111	-0.1746031746	-0.3888888889	0.5	-0.5	-0.1	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	14394	False	New Castle, VA	New Castle	Virginia	VA	All Residential	-1	310000.0			249000.0			151.88633023			104.446308725			1.0			1.0			1.0			1.0			1.0			19.0			0.9422492401			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	2235	False	Boones Mill, VA	Boones Mill	Virginia	VA	All Residential	-1	435000.0						158.643326039						1.0															211.0			1.021246625			1.0									Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	224000.0	-0.3703443429	-0.3688362919	389725.0	-0.0004488330341	0.03940525403	105.744660564	-0.2961190109	-0.5590248024	171.003403844	0.3438174644	0.379155336	2.0	0.0	1.0	3.0	0.5	0.0	4.0	0.3333333333	3.0	5.0	0.25	1.5	2.5	0.5	0.5	4.0	-2.0	0.0	1.367816847	0.3966873249	0.3817095954	1.0	0.5	1.0				0.6666666667	-0.3333333333	0.6666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	749900.0	-0.1468714448	0.6985277463	499900.0	-0.4439377086	-0.1764415157	349.382716049	-0.04050119772	-0.04528853049	287.298850575	-0.06967146075	0.2640611387	18.0	0.6363636364	0.8	18.0	0.3846153846	0.3846153846	17.0	0.8888888889	1.125	47.0	-0.02083333333	0.6206896552	2.6	-1.8	-0.3	33.0	12.0	16.0	0.9868381582	0.02778718665	0.01272186633	0.1666666667	0.07575757576	0.06666666667	0.4680851064	0.1555851064	0.1232575202	0.1111111111	-0.1965811966	-0.04273504274	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	308000.0	-0.09411764706	0.34583621	294900.0	-0.09240593983	0.2602564103	122.589430001	0.1292649846	0.06224760248	146.043760761	0.1216379233	0.06100168074	8.0	1.666666667	0.6	7.0	0.1666666667	0.4	6.0	0.5	-0.1428571429	16.0	-0.1111111111	0.4545454545	2.0	-4.0	-0.2	59.0	34.0	19.0	0.9577321075	0.0045179868	-0.05009542468	0.125	0.125	-0.475	0.375	0.04166666667	-0.1704545455	0.2857142857	-0.04761904762	-0.3142857143	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	387000.0	0.01123595506	0.04736129905	349950.0	-0.1359259259	0.03688888889	170.261596773	0.05194914651	0.2023862064	140.499739719	-0.1332764559	-0.0498529434	43.0	0.0	0.2647058824	32.0	-0.0303030303	-0.1578947368	53.0	0.7096774194	0.962962963	68.0	0.2592592593	0.9428571429	1.6	0.3	0.6	15.0	-2.0	1.0	0.9792516503	0.002583607361	-0.01610936026	0.2093023256	-0.06976744186	-0.2024623803	0.3970588235	0.02668845316	-0.2029411765	0.40625	-0.07859848485	-0.04111842105	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	260000.0	-0.03703703704	-0.002876318313	382000.0	0.3172413793	0.4150768661	187.061574435	0.1452749455	0.3558010199	154.614841829	-0.07381660744	0.1891061129	21.0	-0.4324324324	-0.3	30.0	-0.0625	0.1111111111	34.0	-0.08108108108	0.1724137931	56.0	0.09803921569	0.3658536585	2.7	1.3	1.3	26.0	15.0	16.0	1.001874998	0.006324192813	0.02687501673	0.2380952381	-0.08622908623	-0.09523809524	0.3571428571	-0.01540616246	-0.008710801394	0.4333333333	0.02708333333	-0.1222222222	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	2766	False	Buchanan, VA	Buchanan	Virginia	VA	All Residential	-1	265000.0	2.719298246	0.5820895522	174900.0		-0.4855882353	148.376259798	1.883670686	1.193030501	112.693298969		-0.3145595816	3.0	-0.25	0.0	3.0	0.5	0.5	3.0		2.0	3.0	0.0	-0.5	1.0	0.2	-1.0	32.0	18.0	-1.0	0.9399990168	0.03374901684	-0.06410021553	0.0	0.0	-0.6666666667				0.6666666667	0.6666666667	0.1666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-07-01	2025-07-31	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	1267500.0	0.1736111111	0.1118421053	1450000.0	1.566485243	0.4572864322	426.090956413	0.09015631768	0.3994808269	348.725348725	0.2404405861	0.09769627358	4.0	-0.3333333333	-0.3333333333	4.0	-0.2	-0.3333333333	5.0	-0.1666666667	-0.2857142857	12.0	0.0	0.09090909091	3.0	1.0	1.2	51.0	26.0	5.0	0.9394921415	-0.03274194302	-0.02052223304	0.0	0.0	0.0	0.4166666667	0.08333333333	0.1439393939	0.5	0.1	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	309975.0	0.2014534884	0.3092925026	274950.0	0.0577034045	0.0577034045	166.486486486	0.2616248262	0.4342091477	166.486486486	0.2301245244	0.4054964438	8.0	-0.3333333333	0.0	5.0	-0.4444444444	-0.1666666667	11.0	0.0	0.2222222222	20.0	0.4285714286	0.5384615385	2.5	1.3	0.9	4.0	-9.0	-6.0	0.9948779858	-0.008280710319	-0.01060090769	0.125	-0.375	-0.25	0.35	-0.007142857143	0.2730769231	0.4	-0.3777777778	-0.1	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	256000.0	0.04086196381	0.04489795918	235000.0	-0.05985897885	0.01086138294	151.515151515	0.1259910487	0.1056820803	133.44241479	-0.07044148883	-0.0280162657	102.0	-0.15	-0.15	137.0	0.0873015873	0.1610169492	156.0	-0.08235294118	0.2580645161	308.0	0.05119453925	0.7906976744	3.0	0.6	1.6	19.0	5.0	11.0	0.9764255513	-0.008292127427	-0.024670517	0.2549019608	-0.09509803922	-0.1784313725	0.4967532468	0.03600239351	0.07814859559	0.4817518248	0.0214343645	-0.1284176667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	787450.0	-0.082760629	0.8748809524	749000.0	0.1030927835	-0.4238018309	239.006676387	-0.4225396521	0.0926019492	321.403508772	0.1644395449	0.0147780117	4.0	-0.3333333333	3.0	6.0	0.5	1.0	11.0	0.5714285714	2.666666667	20.0	0.25	0.4285714286	5.0	2.3	-9.0	72.0	27.0	-141.0	0.9826657057	0.004648653805	0.04933237241	0.0	0.0	0.0	0.4	0.0875	0.1142857143	0.3333333333	0.3333333333	-0.3333333333	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	879000.0	0.2602150538	0.9414688018	899000.0	0.05889281508	0.3831960907	364.130434783	0.0594565978	0.319010137	308.814400993	-0.1394646642	-0.09812165378	11.0	-0.3125	-0.3125	13.0	-0.07142857143	-0.07142857143	9.0	-0.64	-0.5	48.0	-0.1272727273	0.5	4.4	1.0	2.4	21.0	-9.0	1.0	0.9590509715	-0.02381910651	-0.02145378745	0.09090909091	-0.09659090909	-0.09659090909	0.3125	0.07613636364	0.0	0.3076923077	-0.04945054945	-0.1208791209	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	1479500.0	0.5656084656	0.2732358003	1875000.0	0.9852824395	0.2583892617	470.190236281	0.9021558448	0.110250041	345.517609392	0.1862501547	-0.2714712176	4.0	3.0	1.0	6.0	2.0	2.0	5.0	0.25	0.6666666667	11.0	0.1	1.2	2.8	-7.2	0.3	205.0	71.0	203.0	0.9426917404	-0.003254205508	-0.03647492623	0.0	0.0	0.0	0.3636363636	0.1636363636	0.1636363636	0.3333333333	-0.1666666667	-0.6666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	579500.0	0.5013925772	0.3066516347	498725.0	-0.116479915	-0.2432094082	167.401356098	-0.05588212819	0.3737147246	212.275712899	0.2215321345	0.4875828601	4.0	-0.5	0.0	4.0	0.0	0.3333333333	6.0	0.5	1.0	11.0	0.1	1.2	2.8	1.5	1.5	19.0	-24.0	-2.0	0.9869136251	-0.002051049563	0.06707998409	0.25	0.125	0.25	0.3636363636	-0.1363636364		0.25	0.25	-0.08333333333	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	270000.0	-0.1427210668	-0.02702702703	290000.0	0.003460207612	0.1155991537	163.333333333	0.06215568862	0.04013636364	166.937609842	0.002875710459	0.04291855504	37.0	0.275862069	0.275862069	32.0	-0.2	0.06666666667	37.0	0.08823529412	0.6086956522	51.0	0.0625	0.275	1.4	-0.3	0.0	11.0	-7.0	1.0	0.9955508054	0.00291519851	0.0009687671909	0.3243243243	0.01397949674	-0.0549860205	0.3725490196	-0.1274509804	0.07254901961	0.40625	-0.16875	-0.09375	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	340000.0	0.6346153846	-0.1904761905	324925.0	0.04848338174	0.2747155747	108.556832695	-0.1934826724	-0.113493191	130.2057979	-0.001862188089	0.115611858	3.0	-0.4	-0.4	6.0	0.0	2.0	4.0	-0.5555555556	0.3333333333	18.0	-0.1	0.8	6.0	2.0	4.0	25.0	12.0	-1.0	0.9532141207	-0.05363618239	-0.008444796486	0.0	-0.6	0.0	0.3333333333	-0.01666666667	0.2333333333	0.3333333333	-0.1666666667	-0.6666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	382700.0	0.09342857143	0.06305555556	405000.0	-0.05152224824	0.0388917462	161.853448276	0.07902298851	0.06823275862	162.104445739	-0.004209338445	0.1283101031	43.0	-0.1886792453	-0.04444444444	33.0	-0.3773584906	-0.02941176471	31.0	-0.4833333333	-0.1842105263	54.0	0.01886792453	0.2272727273	1.3	0.3	0.3	17.0	4.0	10.0	0.976668043	-0.02370604952	-0.01988895396	0.2790697674	-0.06055287407	-0.1209302326	0.3703703704	0.04961565339	0.05218855219	0.4848484848	-0.04345340194	-0.07397504456	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	1080000.0	4.333333333	0.1458885942	564975.0	-0.5386075949	-0.5404839366	390.853081804	1.280966313	0.02094213123	281.130231168	-0.2648655854	0.1859831066	6.0	0.5	2.0	5.0	0.0	0.0	6.0	0.5	2.0	12.0	0.09090909091	0.2	2.0	-0.8	-3.0	25.0	-45.0	-31.0	0.9722340845	0.01379664404	0.04767861736	0.0	-0.25	0.0	0.3333333333	0.06060606061	0.1333333333	0.4	0.0	0.4	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	303650.0	-0.1049373618	-0.05109375	284000.0	-0.05639846565	0.07190035856	193.433830726	0.147206017	0.4998890928	146.36202307	-0.1593229281	0.03512859849	16.0	-0.2	0.06666666667	24.0	1.0	0.2	27.0	-0.15625	0.4210526316	42.0	0.1052631579	0.3548387097	2.6	0.7	0.5	25.0	17.0	11.0	0.9956302068	-0.006330088875	-0.003231557134	0.3125	-0.0375	0.1125	0.3571428571	0.09398496241	0.03456221198	0.3333333333	-0.4166666667	-0.2166666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	382050.0	0.3405263158	-0.08758731865	457475.0	-0.1830074114	0.2199333333	156.427758817	-0.02629736589	-0.3103603042	164.599936676	0.1082141681	-0.05310881308	9.0	0.8	3.5	9.0	-0.1818181818	3.5	8.0	0.1428571429	0.6	6.0	-0.1428571429	0.2	0.7	-0.7	-1.8	15.0	-33.0	-123.0	0.9751941483	-0.02012304737	-0.004274024468	0.0	-0.4	0.0	0.8333333333	0.4047619048	0.03333333333	0.7777777778	0.4141414141	0.2777777778	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	2766	False	Buchanan, VA	Buchanan	Virginia	VA	All Residential	-1	71250.0	-0.5951704545	-0.770531401				51.453954339	-0.4992010012	-0.625679339				4.0	0.3333333333	1.0	2.0	-0.7142857143	-0.3333333333				3.0	-0.5	-0.5714285714	0.8	-1.2	-2.7	14.0	-72.0	11.0	0.90625	-0.07349021974	-0.09916232723	0.0	0.0	-0.5				0.0	-0.4285714286	-0.6666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	33189	False	Henry Fork, VA	Henry Fork	Virginia	VA	All Residential	-1	183000.0	0.5641025641		139950.0			74.572127139	-0.3796864968		160.862068966			1.0	-0.5					1.0			1.0			1.0			4.0	-147.0		1.016666667	0.1858545537		1.0	1.0								Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	350000.0	-0.2424242424	0.5695067265	409950.0	0.485326087	0.07247267804	137.395459976	-0.1241771973	0.2444959764	129.850746269	-0.05491239455	0.03050062244	5.0	-0.375	1.5	2.0	-0.6		5.0	0.0	-0.1666666667	7.0	0.75	-0.125	1.4	0.9	-2.6	6.0	-1.0	-9.0	1.016230718	0.02011386286	0.01476260529	0.2	-0.175	-0.3	0.2857142857	-0.2142857143	0.1607142857	1.0	0.6		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	22915	False	Ferrum, VA	Ferrum	Virginia	VA	All Residential	-1	460000.0	0.5333333333	1.115428834	304975.0	0.01692230744		147.672552167	0.2699839486	0.3161811216	119.181818182	-0.3069253387		1.0	0.0	-0.5	1.0			2.0	1.0		3.0	0.5	0.5	3.0	1.0	2.0	2.0	-43.0	-22.0	1.024498886	0.1154079773	0.001771613687	1.0	1.0	0.5				1.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	355750.0	0.06209882072	0.09461538462	389900.0	0.2813013474	0.2188183807	150.230880231	0.07644159592	0.2979948052	127.251958225	-0.04655121672	-0.28398398	2.0	-0.6	-0.3333333333	2.0	0.0		3.0	0.0	0.0	4.0	1.0	0.0	2.0	1.6	0.7	6.0	0.0	-18.0	0.9711295225	-0.0288704775	-0.01383163038	0.5	0.5	0.1666666667	0.25	-0.25	0.0	1.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-06-01	2025-06-30	30	place	6	19978	False	Troutville, VA	Troutville	Virginia	VA	All Residential	-1	288000.0	-0.1364317841	0.28	239812.5	-0.1167127072		214.285714286	0.1790544275	0.08	138.946106424	0.07054911739		3.0	0.5	2.0	2.0	0.0	1.0	2.0	0.0		2.0	-0.3333333333		0.7	-0.8		16.0	8.0	-4.0	0.9773203735	-0.05036958656	-0.1482424078	0.0	-1.0	-1.0	0.5	0.1666666667		0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	245950.0	0.00387755102	0.09311111111	249962.5	0.003865461847	0.06378338121	134.561595036	0.04487905361	-0.05201778255	143.554615645	-0.001154271745	0.08167011914	120.0	0.008403361345	-0.06976744186	126.0	0.04132231405	-0.09352517986	170.0	0.06918238994	0.1643835616	293.0	0.1312741313	0.744047619	2.4	0.2	1.1	14.0	-7.0	4.0	0.9847176787	0.001639407052	-0.008592356483	0.35	0.02226890756	-0.01434108527	0.4607508532	0.03990143239	0.1571794247	0.4603174603	0.01403646858	-0.2519127555	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	208000.0	-0.08771929825	-0.1984585742	309900.0	-0.05359596885	0.2152941176	134.599504542	0.2084036874	0.3093265744	130.448717949	0.03754293167	0.07366881016	5.0	-0.5	-0.375	6.0	-0.4	-0.1428571429	9.0	-0.1	-0.1	20.0	0.1764705882	1.222222222	4.0	2.3	2.9	13.0	-24.0	-26.0	1.006850303	0.03806118345	0.06804095914	0.6	0.3	0.6	0.35	-0.2382352941	0.2388888889	0.5	0.0	0.07142857143	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	202500.0	-0.83125	-0.3294701987	1224500.0	0.7495356479	-0.05626204239	171.354166667	-0.4405937871	0.1438741722	382.420174584	0.04907377511	0.2669116331	4.0	0.0	3.0	5.0	0.6666666667	0.6666666667	4.0	-0.4285714286	-0.3333333333	11.0	-0.08333333333	-0.2142857143	2.8	-0.2	-11.2	70.0	52.0	68.0	0.9584374405	-0.02144108906	-0.08330109004	0.25	0.25	-0.75	0.2727272727	0.02272727273	0.05844155844	0.4	0.06666666667	-0.2666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	697500.0	0.3260456274	-0.225	849000.0	0.1711152493	0.3816110659	343.695471376	0.1556593428	-0.02844022421	358.863126402	0.01500987246	0.03226189767	16.0	1.0	-0.1111111111	14.0	0.1666666667	-0.125	25.0	-0.03846153846	0.3888888889	55.0	0.1458333333	1.037037037	3.4	-2.6	1.9	30.0	24.0	8.0	0.982870078	-0.002480926317	-0.006286882423	0.1875	0.0625	-0.03472222222	0.2363636364	0.02803030303	-0.171043771	0.3571428571	-0.05952380952	-0.1428571429	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	285000.0	0.2127659574	-0.3371322247	559950.0	0.3913529631		160.652496293	-0.2141526462	0.07222003144	148.527190332	-0.1018278791		5.0	1.5	0.6666666667	11.0	0.8333333333	4.5	7.0	-0.3		7.0	-0.3	6.0	1.4	-3.6	1.1	48.0	-8.0	41.0	0.9953171956	0.02802572161	0.009894222387	0.4	-0.1	0.4	0.4285714286	0.02857142857		0.3636363636	0.196969697	-0.1363636364	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	858500.0	0.2264285714	0.1681066739	679000.0	0.2946896749	-0.1511969498	413.892793253	0.2848414853	0.1948603581	276.015625	0.5214191438	-0.268060526	6.0	0.2	0.5	4.0	-0.2	0.3333333333	7.0	0.75	0.1666666667	16.0	0.1428571429	0.06666666667	2.7	-0.1	-1.1	45.0	31.0	21.0	0.9780170519	0.02032197101	0.01359416078	0.0	-0.4	0.0	0.3125	0.02678571429	0.1125	0.0	-0.2	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	385975.0	0.02258577295	0.255203252	564475.0	0.008081078668	0.5052666667	177.309805371	-0.006660845355	0.04878160011	173.778246931	-0.02372811801	0.1251289635	8.0	1.0	3.0	4.0	-0.6	0.3333333333	4.0	-0.6	-0.2	10.0	0.0	1.0	1.3	-1.2	-1.2	43.0	27.0	-36.0	0.9889646747	-0.002902672981	0.02736703394	0.125	-0.125	0.125	0.5	0.1	0.1	0.0	-0.5	-0.6666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	314950.0	0.1248214286	0.1170420287	289000.0	0.03232720129	0.02846975089	153.775322284	0.1237008655	-0.03177320394	166.458922178	0.1724512325	0.1649242761	29.0	0.380952381	-0.2162162162	40.0	0.3793103448	0.4285714286	34.0	-0.1707317073	0.1333333333	48.0	-0.1111111111	0.06666666667	1.7	-0.9	0.5	18.0	11.0	8.0	0.9926356069	0.01279503681	-0.01564692501	0.3103448276	0.07224958949	-0.1761416589	0.5	0.2037037037	0.3	0.575	-0.01120689655	-0.06785714286	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	258000.0	-0.05321100917	0.1072961373	259950.0	-0.154564037	-0.07144132881	131.961961302	-0.2329046723	-0.01059081432	135.341165208	-0.1548894457	0.1612477705	12.0	0.2	0.09090909091	9.0	-0.1	-0.4	11.0	-0.08333333333	-0.3529411765	14.0	0.1666666667	0.4	1.2	0.0	0.3	13.0	1.0	-3.0	1.003158696	0.01056046941	-0.001620225426	0.5	0.3	0.04545454545	0.3571428571	0.1071428571	0.2571428571	0.7777777778	0.2777777778	-0.08888888889	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2025-05-01	2025-05-31	30	place	6	2235	False	Boones Mill, VA	Boones Mill	Virginia	VA	All Residential	-1	39900.0	-0.8808955224					64.772727273	-0.5614789688					1.0	0.0		1.0						1.0	-0.5		1.0	-1.0		3.0	-23.0		1.0	0.04285714286		0.0	0.0					1.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
